wavelength,fractal_dimension,fraction_of_coating,primary_particle_size,number_of_primary_particles,vol_equi_radius_inner,vol_equi_radius_outer,equi_mobility_dia,mie_epsilon,length_scale_factor,m_real_bc,m_im_bc,m_real_organics,m_im_organics,volume_total,volume_bc,volume_organics,density_bc,density_organics,mass_total,mass_organics,mass_bc,mr_total_bc,mr_nonbc_bc,q_ext,q_abs,q_sca,g,c_geo,c_ext,c_abs,c_sca,ssa,mac_total,mac_bc,mac_organics
660.0,1.5,70.0,22.4,10.0,32.3165203504782,48.2593370567142,115.152537280409,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,470795.891586411,141371.66941153994,329424.222174871,1.5,1.1,5.74424148509668e-16,3.623666443923581e-16,2.120575041173099e-16,2.708813116049397,1.7088131160493967,0.17379608750343323,0.1651875078678131,0.008608579635620117,0.15021184086799622,7316.654977561129,0.0012716060087126443,0.001208620001671953,6.298600704069131e-05,0.04953264445066452,2.1040549997901263,5.6994917803208045,3.3353511433113607
660.0,1.5,70.0,22.4,12.0,34.3414272765999,51.2831980663892,126.373480629727,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,564955.0699036905,169646.00329384804,395309.06660984247,1.5,1.1,6.893089782115988e-16,4.348399732708267e-16,2.544690049407721e-16,2.7088131160493836,1.7088131160493836,0.19581234455108643,0.1813197284936905,0.014492614194750786,0.18880212306976318,8262.283133732057,0.0016178570317609716,0.0014981149345462948,0.00011974208182497521,0.07401277124881744,2.173357640623121,5.8872196827860535,3.4452097935652297
660.0,1.5,70.0,22.4,14.0,36.1521339626284,53.9871867175251,136.709536188053,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,659114.2482209731,197920.3371761561,461193.91104481695,1.5,1.1,8.041938079135328e-16,5.073133021492986e-16,2.9688050576423416e-16,2.708813116049386,1.7088131160493858,0.21487118303775787,0.19632457196712494,0.018546607345342636,0.21760432422161102,9156.537249333287,0.001967475991293541,0.0017976532561763932,0.0001698227010063882,0.08631500601768494,2.235348293516925,6.055140776417258,3.543477469564472
660.0,1.5,70.0,22.4,16.0,37.7976314968461,56.4444630352903,146.343926362268,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,753273.4265382565,226194.67105846343,527078.7554797931,1.5,1.1,9.190786376154675e-16,5.797866310277724e-16,3.392920065876951e-16,2.7088131160493987,1.7088131160493987,0.22925487160682678,0.20859986543655396,0.020655009895563126,0.2366706132888794,10009.043217409477,0.00229462191771439,0.0020878850683002698,0.00020673688670071172,0.09009627252817154,2.271715371077766,6.153652393106481,3.6011266154915154
660.0,1.5,70.0,22.4,18.0,39.3111209131334,58.7046072302792,155.40410599538,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,847432.6048555357,254469.0049407723,592963.5999147634,1.5,1.1,1.0339634673173981e-15,6.522599599062397e-16,3.817035074111584e-16,2.7088131160493814,1.7088131160493814,0.241953045129776,0.21902072429656982,0.022932320833206177,0.25256091356277466,10826.653709622802,0.002619541833608823,0.0023712615371897306,0.00024828029641909194,0.09478004276752472,2.293370715835765,6.212312675019478,3.635454700500996
660.0,1.5,70.0,22.4,20.0,40.7162642489235,60.8029546117259,163.982993237666,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,941591.7831728213,282743.33882307936,658848.4443497419,1.5,1.1,1.1488482970193352e-15,7.247332887847161e-16,4.24115008234619e-16,2.7088131160494,1.7088131160493998,0.25353777408599854,0.2281116545200348,0.025426115840673447,0.2666458189487457,11614.465808268895,0.0029447058082264334,0.002649395011890591,0.00029531075306858586,0.10028531402349472,2.306131295806762,6.246878701413355,3.655682791021347
660.0,1.5,70.0,22.4,23.0,42.6580046977734,63.702620348675,176.098115350172,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,1082830.5506487412,325154.8396465417,757675.7110021994,1.5,1.1,1.3211755415722317e-15,8.334432821024193e-16,4.877322594698124e-16,2.708813116049389,1.7088131160493891,0.26834502816200256,0.23962828516960144,0.02871674671769142,0.28408539295196533,12748.657881597612,0.0034210389582650467,0.00305493902638116,0.0003660999793763391,0.10701426863670349,2.312288511446183,6.263557447895737,3.6654432184933583
660.0,1.5,70.0,22.4,26.0,44.4374410261105,66.3599119323251,187.46056392491,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,1224069.3181246684,367566.34047000436,856502.9776546641,1.5,1.1,1.4935027861251371e-15,9.421532754201305e-16,5.513495107050065e-16,2.7088131160493933,1.7088131160493931,0.27945008873939514,0.24918578565120697,0.030264291912317276,0.2998090982437134,13834.436512359227,0.003866034511038314,0.0034473449313739777,0.0004186894250524602,0.10829945653676987,2.308227988190129,6.2525582492417255,3.6590064709340604
660.0,1.5,70.0,22.4,29.0,46.0847523852877,68.8198968953629,198.196732612992,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,1365308.0856005868,409977.84129346773,955330.2443071192,1.5,1.1,1.6658300306780327e-15,1.0508632687378311e-15,6.149667619402015e-16,2.708813116049377,1.708813116049377,0.28813880681991577,0.25656789541244507,0.031570903956890106,0.31066930294036865,14879.142666507481,0.004287258414430765,0.0038175103194873403,0.00046974798408517344,0.10956838726997375,2.2916565611039696,6.207669350199042,3.6327374198476536
660.0,1.5,70.0,22.4,31.0,47.1207097858708,70.3669266135672,205.053872531615,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,1459467.2639178734,438252.1751757735,1021215.0887420999,1.5,1.1,1.7807148603799702e-15,1.1233365976163099e-15,6.573782627636603e-16,2.708813116049398,1.7088131160493976,0.293105810880661,0.2608061730861664,0.03229963779449463,0.3160209059715271,15555.609724858423,0.004559439602147724,0.004056999042362279,0.0005024405597854454,0.11019787937402725,2.278297964839016,6.171483409424576,3.611561353000625
660.0,1.5,70.0,22.4,34.0,48.5941770191622,72.5673043486156,214.945204040975,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,1600706.0313937943,480663.67599923693,1120042.3553945574,1.5,1.1,1.9530421049328682e-15,1.232046590934013e-15,7.209955139988553e-16,2.7088131160493862,1.7088131160493865,0.3001832962036133,0.2666066288948059,0.03357667848467827,0.3245047628879547,16543.66982929343,0.00496613334066157,0.00441065204273663,0.0005554814828148577,0.11185391992330551,2.2583496953785525,6.11744727546756,3.579939326314697
660.0,1.5,70.0,22.4,36.0,49.5289087334193,73.9631703752396,221.303247539309,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,1694865.209711076,508938.0098815434,1185927.1998295325,1.5,1.1,2.0679269346348006e-15,1.3045199198124858e-15,7.63407014822315e-16,2.708813116049394,1.7088131160493938,0.3053765296936035,0.27027928829193115,0.03509723022580147,0.3328913748264313,17186.241487950676,0.005248274784066611,0.004645085117776569,0.0006031894742188257,0.11493100225925446,2.24625205077514,6.084677017092547,3.5607621219339163
660.0,1.5,70.0,22.4,39.0,50.8681716452125,75.9631363235173,230.524166945257,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,1836103.9771869995,551349.5107050085,1284754.466481991,1.5,1.1,2.240254179187703e-15,1.4132299131301901e-15,8.270242660575126e-16,2.708813116049381,1.7088131160493807,0.3126874566078186,0.27581119537353516,0.03687625378370285,0.3459801971912384,18128.240216747374,0.005668473326150307,0.004999971604199687,0.0006685015868847045,0.11793326586484909,2.2318769230072966,6.045737482450099,3.5379746478229817
660.0,1.5,70.0,22.4,42.0,52.1403996732967,77.8629968454564,239.403585129174,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,1977342.744662919,593761.0115284693,1383581.73313445,1.5,1.1,2.4125814237405985e-15,1.5219399064478949e-15,8.906415172927039e-16,2.708813116049382,1.708813116049382,0.31950080394744873,0.28098392486572266,0.038516875356435776,0.35924068093299866,19046.365007510347,0.0060853289321761116,0.005351722394235417,0.000733606466987456,0.12055329978466034,2.21825565826409,6.008840021856522,3.516382198510042
660.0,1.5,70.0,22.4,45.0,53.3533995673509,79.6744100205774,247.97728096263899,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,2118581.5121388477,636172.5123519315,1482408.9997869162,1.5,1.1,2.5849086682935052e-15,1.6306498997656077e-15,9.542587685278973e-16,2.708813116049388,1.708813116049388,0.3258306384086609,0.2857625186443329,0.04006810486316681,0.37300971150398254,19942.866645561146,0.006497996970821978,0.005698923801623611,0.0007990728720264957,0.12297218292951584,2.2046905840529774,5.97209477091329,3.494878822512903
660.0,1.5,70.0,22.4,50.0,55.2604724796057,82.5223055695446,261.666553317452,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,2353979.457932049,706858.3470576998,1647121.1108743493,1.5,1.1,2.8721207425483336e-15,1.811833221961784e-15,1.0602875205865496e-15,2.7088131160493902,1.7088131160493905,0.3356829583644867,0.2925478219985962,0.043135132640600204,0.3923967480659485,21394.028938772164,0.007181610925502479,0.006258776569812735,0.0009228342759907765,0.12849962711334229,2.1791481385491958,5.902905059516676,3.454388899567682
660.0,1.5,70.0,22.4,55.0,57.0442869114208,85.1861351210551,274.699888617818,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,2589377.4037252525,777544.1817634706,1811833.2219617818,1.5,1.1,3.159332816803166e-15,1.99301654415796e-15,1.1663162726452059e-15,2.7088131160493862,1.7088131160493865,0.3445504605770111,0.29920482635498047,0.045345645397901535,0.4118001163005829,22797.525090605213,0.007854897769983993,0.0068211295360578435,0.0010337684887083472,0.13160814344882965,2.159041143047392,5.848438966377035,3.4225152601228093
660.0,1.5,70.0,22.4,60.0,58.7230146175329,87.6930351621825,287.164433264611,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,2824775.3495184598,848230.0164692417,1976545.3330492182,1.5,1.1,3.4465448910580022e-15,2.17419986635414e-15,1.2723450247038626e-15,2.7088131160493853,1.7088131160493856,0.35260093212127686,0.3052944839000702,0.04730643704533577,0.4301191568374634,24159.062441169564,0.008518507935932519,0.007375628499486432,0.0011428791664475238,0.1341642439365387,2.1400065087277307,5.796877699272731,3.3923415292332044
660.0,1.5,70.0,22.4,65.0,60.3108863788358,90.0642569923949,299.129554087871,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,3060173.2953116703,918915.8511750111,2141257.444136659,1.5,1.1,3.733756965312842e-15,2.3553831885503248e-15,1.3783737767625165e-15,2.7088131160493925,1.708813116049392,0.35929277539253235,0.31015515327453613,0.04913762956857681,0.4424794614315033,25483.249938736022,0.009155947596510044,0.007903761290681984,0.0012521864956930684,0.1367620825767517,2.1168387134216564,5.734120471477704,3.355615905345125
660.0,1.5,70.0,22.4,70.0,61.8192794971283,92.3167907157116,310.651540858765,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,3295571.241104868,989601.6858807822,2305969.5552240857,1.5,1.1,4.020969039567668e-15,2.5365665107464943e-15,1.4844025288211732e-15,2.708813116049384,1.7088131160493838,0.36770644783973694,0.3157212734222412,0.05198517441749573,0.4510938823223114,26773.87733765739,0.009844927330726833,0.008453082647496078,0.0013918446832307558,0.14137683808803558,2.102250120385147,5.694602699315682,3.332490045769939
660.0,1.5,70.0,22.4,75.0,63.2574498976311,94.4644585137959,321.776820457579,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,3530969.1868980792,1060287.5205865505,2470681.6663115285,1.5,1.1,4.308181113822507e-15,2.717749832942681e-15,1.5904312808798257e-15,2.7088131160493925,1.7088131160493922,0.37722235918045044,0.32255131006240845,0.05467105656862259,0.4585433900356293,28034.108614371653,0.010575092589034264,0.009042438459997427,0.0015326543379072224,0.14493058621883392,2.0988993315497755,5.685526038569334,3.3271783702794315
660.0,1.5,70.0,22.4,85.0,65.9524450823726,98.4889846563432,342.98660844666,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,4001765.07848449,1201659.1899980912,2800105.888486399,1.5,1.1,4.882605262332176e-15,3.080116477335039e-15,1.8024887849971365e-15,2.708813116049392,1.7088131160493918,0.39686915278434753,0.33665528893470764,0.060213860124349594,0.4729576110839844,30473.700377111832,0.012094071650868425,0.010259132405366293,0.0018349391319787516,0.15172219276428223,2.101159494606783,5.691648397902566,3.3307611841493228
