wavelength,fractal_dimension,fraction_of_coating,primary_particle_size,number_of_primary_particles,vol_equi_radius_inner,vol_equi_radius_outer,equi_mobility_dia,mie_epsilon,length_scale_factor,m_real_bc,m_im_bc,m_real_organics,m_im_organics,volume_total,volume_bc,volume_organics,density_bc,density_organics,mass_total,mass_organics,mass_bc,mr_total_bc,mr_nonbc_bc,q_ext,q_abs,q_sca,g,c_geo,c_ext,c_abs,c_sca,ssa,mac_total,mac_bc,mac_organics
467.0,1.9,0.0,15.0,29.0,46.0847523852877,46.0847523852877,132.721026303343,2.0,0.013454358259485195,1.0,0.0,1.0,0.0,409977.84129346773,409977.84129346773,0.0,1.5,1.1,6.149667619402015e-16,0.0,6.149667619402015e-16,1.0,0.0,0.7384007478298065,0.6592487408593595,0.079152006970447,0.2929631208574559,6672.128308283222,0.0049267045324527525,0.004398592186087802,0.0005281123463649504,0.10719383370490666,7.152568981468814,7.152568981468814,inf
467.0,1.5,0.0,15.0,29.0,46.0847523852877,46.0847523852877,132.721026303343,2.0,0.013454358259485195,1.0,0.0,1.0,0.0,409977.84129346773,409977.84129346773,0.0,1.5,1.1,6.149667619402015e-16,0.0,6.149667619402015e-16,1.0,0.0,0.7232225073263556,0.6622192051369,0.0610033021894556,0.3511900032712152,6672.128308283222,0.004825433364319748,0.004418411504882726,0.0004070218594370226,0.08434928610694874,7.18479725789207,7.18479725789207,inf
530.0,2.1,20.0,16.2,225.0,91.2330299336009,98.531672328289,407.52437696541,2.0,0.011855066617319974,1.0,0.0,1.0,0.0,4006970.7393993824,3180862.561759655,826108.1776397275,1.5,1.1,5.6800128380431825e-15,9.087189954037002e-16,4.7712938426394824e-15,1.1904554666666676,0.1904554666666676,1.2418436845365513,0.975321656790932,0.2665220277456193,0.6844714102385829,30500.122280850792,0.03787638423206711,0.029747429795285413,0.008128954436781695,0.21461801599054212,5.237211718263243,6.234667320097208,32.735565059988716
660.0,1.9,90.0,29.0,125.0,74.9999999999999,144.999999999999,540.564595357864,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,12770050.538066648,1767145.8676442516,11002904.670422396,1.5,1.1,1.4753913938931014e-14,1.2103195137464637e-14,2.6507188014663773e-15,5.566004938271518,4.566004938271518,0.3735651438120966,0.2265899257590327,0.1469752180530639,0.6373996217652111,66051.9855417245,0.024674719477968836,0.014966714500136055,0.009708004977832783,0.3934393250752337,1.0144233294355558,5.646285261136137,1.2365920180703016
660.0,2.1,80.0,25.6,185.0,85.4702882295759,145.869291911809,582.804692874599,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,13001104.038211143,2615375.8841134957,10385728.154097646,1.5,1.1,1.5347364795677654e-14,1.142430096950741e-14,3.923063826170243e-15,3.912086439506133,2.9120864395061328,0.5104900796094709,0.32311509034990804,0.18737498925956286,0.702291379057173,66846.33825845677,0.03412439253916122,0.021599060625941777,0.012525331913219445,0.3670492272894045,1.4073465323522392,5.505661284901174,1.89062426520378
530.0,2.7,0.0,15.0,115.0,72.9441619664141,72.9441619664141,267.961654719886,2.0,0.011855066617319974,1.0,0.0,1.0,0.0,1625774.1982327113,1625774.1982327113,0.0,1.5,1.1,2.4386612973490667e-15,0.0,2.4386612973490667e-15,1.0,0.0,1.2418083834558913,0.9078646457185116,0.33394373773737973,0.28059119674103883,16715.945674116505,0.020758001475511115,0.015175816097281665,0.005582185378229449,0.26891728400804543,6.223011007628838,6.223011007628838,inf
530.0,1.5,1.0,15.1,400.0,110.520944959211,111.257751258939,509.393074552222,2.0,0.011855066617319974,1.0,0.0,1.0,0.0,5768719.769743699,5654866.776461535,113852.99328216352,1.5,1.1,8.607538457302682e-15,1.2523829261037986e-16,8.482300164692302e-15,1.0147646617283936,0.014764661728393682,1.5284606535800402,1.2987301546858576,0.22973049889418262,0.5541204559335089,38887.53617928403,0.05943806896470592,0.05050441587747343,0.008933653087232497,0.1503018729046743,5.867463285583722,5.954094396199135,403.2665634830571
467.0,2.1,90.0,29.0,450.0,114.946414859032,222.22973539413,1038.87159834054,2.0,0.013454358259485195,1.0,0.0,1.0,0.0,45972181.93704062,6361725.123519171,39610456.813521445,1.5,1.1,5.311409018015234e-14,4.3571502494873586e-14,9.542587685278755e-15,5.566004938271708,4.566004938271709,2.2308309659801466,1.1536772025534132,1.0771537634267334,0.8027390260367326,155150.86849935207,0.3461153618470683,0.178994019944065,0.16712134190300332,0.48284866933137216,3.369991264784037,18.75738802172047,4.108052504389184
467.0,2.1,70.0,22.4,185.0,85.4702882295759,127.635630422833,509.954106265274,2.0,0.013454358259485195,1.0,0.0,1.0,0.0,8709723.994348506,2615375.8841134957,6094348.110235009,1.5,1.1,1.0626846747428755e-14,6.7037829212585105e-15,3.923063826170243e-15,2.7088131160493636,1.7088131160493631,1.4027400130761194,0.9277087740701546,0.4750312390059648,0.7401142884995338,51179.22772913106,0.071791150573987,0.04747941861444944,0.024311731959537557,0.33864524757103887,4.467874595626162,12.102637305495891,7.082481514114431
467.0,2.3,5.0,15.3,50.0,55.2604724796057,56.3656819291979,178.727601149867,2.0,0.013454358259485195,1.0,0.0,1.0,0.0,750123.7327644107,706858.3470576998,43265.38570671086,1.5,1.1,1.1078794448639316e-15,4.7591924277381944e-17,1.0602875205865496e-15,1.04488586666667,0.04488586666666996,0.9847967261998747,0.8110760439700115,0.17372068222986314,0.300716214495516,9981.122915890426,0.00982937717136744,0.008095449688998833,0.0017339274823686057,0.1764025789364827,7.307157585176703,7.6351456862572915,170.10133151615798
