epoch,accuracy,loss,val_accuracy,val_loss
0,0.9842202067375183,4.099754333496094,0.9867938160896301,5.4701762199401855
1,0.9838532209396362,4.308843612670898,0.988994836807251,3.744584083557129
2,0.9800000190734863,4.202009677886963,0.9904622435569763,2.791344165802002
3,0.981834888458252,3.989133834838867,0.9691855907440186,6.944768905639648
4,0.984403669834137,3.9533274173736572,0.983859121799469,4.067269325256348
5,0.9829357862472534,3.9241878986358643,0.9897285103797913,5.141197204589844
6,0.9825688004493713,4.00828742980957,0.9750550389289856,5.649407386779785
7,0.9845871329307556,3.3645527362823486,0.9845927953720093,4.390631675720215
8,0.9856880903244019,3.44388484954834,0.9867938160896301,3.8129241466522217
9,0.9816513657569885,4.050127029418945,0.9875274896621704,5.373962879180908
10,0.9840366840362549,3.993372917175293,0.9867938160896301,5.113001346588135
11,0.9864220023155212,3.6992011070251465,0.9853264689445496,5.054563522338867
12,0.9827523231506348,4.421866416931152,0.9801907539367676,5.080117702484131
13,0.9831192493438721,3.7392477989196777,0.9816581010818481,4.648863315582275
14,0.9853211045265198,3.3869893550872803,0.978723406791687,8.976691246032715
15,0.9814679026603699,4.442069053649902,0.9809244275093079,5.7632317543029785
16,0.9820183515548706,4.1596360206604,0.9801907539367676,4.621034145355225
17,0.9825688004493713,3.7687861919403076,0.9801907539367676,6.848860740661621
18,0.9845871329307556,4.178426742553711,0.9809244275093079,6.205848217010498
19,0.9823853373527527,3.8389477729797363,0.9750550389289856,7.278309345245361
20,0.9825688004493713,3.9979476928710938,0.978723406791687,7.460890769958496
21,0.9840366840362549,3.8053016662597656,0.9823917746543884,4.862203121185303
22,0.9829357862472534,4.1001129150390625,0.9809244275093079,6.449779033660889
23,0.9836696982383728,3.7113215923309326,0.9794570803642273,6.329502105712891
24,0.9842202067375183,3.4587955474853516,0.9801907539367676,5.040358543395996
25,0.984770655632019,3.7576777935028076,0.9831254482269287,5.823655128479004
26,0.9834862351417542,3.3843886852264404,0.9794570803642273,6.820734024047852
27,0.986972451210022,3.611379623413086,0.9860601425170898,6.0598649978637695
28,0.9825688004493713,3.6616456508636475,0.9831254482269287,5.76857852935791
29,0.9840366840362549,3.7423179149627686,0.9750550389289856,6.114765644073486
30,0.9820183515548706,4.296725273132324,0.9743213653564453,9.992838859558105
31,0.9829357862472534,3.9523870944976807,0.9801907539367676,7.548859119415283
32,0.9822018146514893,3.9817686080932617,0.9728540182113647,6.625455856323242
33,0.9856880903244019,3.493577241897583,0.9750550389289856,7.929137229919434
34,0.9856880903244019,3.5183827877044678,0.9853264689445496,6.002432346343994
35,0.9842202067375183,3.644474983215332,0.9779897332191467,6.092504978179932
36,0.9822018146514893,3.6792941093444824,0.9779897332191467,6.677717208862305
37,0.9860550165176392,3.5749714374542236,0.9713866710662842,8.803009033203125
38,0.9867889881134033,3.775801420211792,0.973587691783905,5.906350135803223
39,0.9858715534210205,3.222151756286621,0.973587691783905,6.641168117523193
40,0.9853211045265198,3.572533369064331,0.973587691783905,8.826303482055664
41,0.9849541187286377,3.5386998653411865,0.9816581010818481,7.291625499725342
42,0.9849541187286377,3.4864585399627686,0.9765223860740662,7.217158794403076
43,0.9860550165176392,3.693035125732422,0.9772560596466064,8.199318885803223
44,0.9845871329307556,3.271528720855713,0.9728540182113647,8.176443099975586
45,0.9798164963722229,4.202054977416992,0.9699193239212036,7.745918273925781
46,0.9855045676231384,3.268540620803833,0.9772560596466064,7.380908966064453
47,0.987339437007904,3.590985059738159,0.9728540182113647,7.52193021774292
48,0.9858715534210205,3.456115961074829,0.9699193239212036,8.199728012084961
49,0.9860550165176392,3.3260250091552734,0.9699193239212036,9.076705932617188
50,0.9838532209396362,3.619354248046875,0.9647835493087769,9.224493026733398
51,0.9823853373527527,3.6025218963623047,0.967718243598938,9.131753921508789
52,0.9842202067375183,3.5868148803710938,0.9794570803642273,7.776698112487793
