epoch,accuracy,loss,val_accuracy,val_loss
0,0.8002035021781921,559.7283935546875,0.9151967167854309,69.69712829589844
1,0.9040027260780334,67.43214416503906,0.9301221370697021,94.2715072631836
2,0.9213025569915771,43.1552619934082,0.9362279772758484,22.129350662231445
3,0.9313093423843384,26.29073143005371,0.9626865386962891,18.339426040649414
4,0.9425033926963806,21.558307647705078,0.9579375982284546,28.80044937133789
5,0.9408073425292969,24.723623275756836,0.9308005571365356,22.37105369567871
6,0.9508141279220581,21.060571670532227,0.9450474977493286,23.42726707458496
7,0.9509837031364441,19.106843948364258,0.9416553378105164,19.078144073486328
8,0.9535278081893921,20.758359909057617,0.9348710775375366,21.616941452026367
9,0.9570895433425903,18.684804916381836,0.9335142374038696,19.881759643554688
10,0.9481003880500793,21.730545043945312,0.9348710775375366,24.34626579284668
11,0.9423337578773499,21.26813507080078,0.9497964978218079,24.655597686767578
12,0.9509837031364441,19.827655792236328,0.9674355387687683,16.429641723632812
13,0.9557327032089233,17.427078247070312,0.9647218585014343,17.671382904052734
14,0.9564111232757568,18.93180274963379,0.9654002785682678,16.36603546142578
15,0.9559022784233093,19.40974235534668,0.9654002785682678,22.18669891357422
16,0.9536974430084229,17.70368194580078,0.9667571187019348,15.555500030517578
17,0.9570895433425903,16.745058059692383,0.9640434384346008,15.326777458190918
18,0.9513229131698608,18.135299682617188,0.9654002785682678,15.676002502441406
19,0.9621777534484863,15.718300819396973,0.9654002785682678,15.820737838745117
20,0.9543758630752563,16.84186553955078,0.9660786986351013,14.862735748291016
21,0.9606512784957886,16.325258255004883,0.9694707989692688,17.635879516601562
22,0.9594640731811523,16.030635833740234,0.9599728584289551,16.8597354888916
23,0.9562415480613708,16.324254989624023,0.9674355387687683,17.6732234954834
24,0.9560719132423401,16.490406036376953,0.9443690776824951,16.90949058532715
25,0.9613296985626221,15.959074020385742,0.9606512784957886,17.033370971679688
26,0.9601424932479858,16.34920310974121,0.9640434384346008,16.84540557861328
27,0.9533582329750061,19.680206298828125,0.9491180181503296,18.1187801361084
28,0.9598032832145691,17.678682327270508,0.9674355387687683,15.841157913208008
29,0.9564111232757568,16.112207412719727,0.9484395980834961,18.105667114257812
30,0.9625169634819031,15.382226943969727,0.9620081186294556,13.713888168334961
31,0.9613296985626221,14.77898120880127,0.9626865386962891,15.575810432434082
32,0.9601424932479858,15.613018035888672,0.9620081186294556,19.938678741455078
33,0.9611601233482361,14.559258460998535,0.9430122375488281,14.932188987731934
34,0.9599728584289551,14.214837074279785,0.9660786986351013,13.36888313293457
35,0.9620081186294556,14.219383239746094,0.9559022784233093,16.864168167114258
36,0.9611601233482361,14.557365417480469,0.9660786986351013,12.981170654296875
37,0.9626865386962891,13.606657028198242,0.9599728584289551,11.969141960144043
38,0.9635345935821533,14.248143196105957,0.9579375982284546,16.16047477722168
39,0.9592944383621216,16.559663772583008,0.9694707989692688,14.172401428222656
40,0.9598032832145691,13.63864803314209,0.9708276987075806,12.529980659484863
41,0.9631953835487366,13.294548034667969,0.9599728584289551,12.443645477294922
42,0.9604817032814026,12.961756706237793,0.9674355387687683,13.051467895507812
43,0.9626865386962891,12.73012924194336,0.9681139588356018,12.280858993530273
44,0.9616689085960388,12.754439353942871,0.9667571187019348,13.479887008666992
45,0.9652306437492371,11.179986000061035,0.9721845388412476,13.493483543395996
46,0.9652306437492371,10.774810791015625,0.9592944383621216,11.779792785644531
47,0.9621777534484863,10.938887596130371,0.9626865386962891,12.760375022888184
48,0.9682835936546326,10.45470142364502,0.974219799041748,9.048290252685547
49,0.9696404337882996,9.509037017822266,0.972862958908081,10.770316123962402
50,0.9682835936546326,9.488350868225098,0.9687923789024353,13.396025657653809
51,0.9681139588356018,10.121344566345215,0.9776119589805603,6.99364709854126
52,0.9718453288078308,9.418861389160156,0.9748982191085815,9.984160423278809
53,0.975576639175415,8.680232048034668,0.974219799041748,7.635097026824951
54,0.9757462739944458,8.096234321594238,0.9647218585014343,8.173419952392578
55,0.9708276987075806,8.066681861877441,0.9762550592422485,7.8499298095703125
56,0.975407063961029,7.257586479187012,0.9762550592422485,7.214998245239258
57,0.9772727489471436,7.022634029388428,0.9823608994483948,6.319512844085693
58,0.9784599542617798,6.408391952514648,0.972862958908081,7.282106876373291
59,0.9762550592422485,7.033474922180176,0.9708276987075806,10.496262550354004
60,0.9769335389137268,6.898283004760742,0.9796472191810608,9.912307739257812
61,0.9815129041671753,6.967788219451904,0.9721845388412476,7.693120956420898
62,0.9771031141281128,6.97017765045166,0.9708276987075806,10.647649765014648
63,0.9771031141281128,6.432064533233643,0.9850746393203735,9.73309326171875
64,0.9784599542617798,6.652673721313477,0.988466739654541,5.322868347167969
65,0.97947758436203,6.002445220947266,0.9620081186294556,6.227136135101318
66,0.9813432693481445,6.3355393409729,0.9660786986351013,10.338117599487305
67,0.981852114200592,5.811479091644287,0.9789687991142273,5.618386745452881
68,0.979308009147644,6.385066986083984,0.9735413789749146,10.746031761169434
69,0.9787991642951965,6.76768159866333,0.9776119589805603,6.869616508483887
70,0.981852114200592,6.0977582931518555,0.98439621925354,6.511618137359619
71,0.97947758436203,5.825903415679932,0.9816824793815613,5.817214488983154
72,0.9801560640335083,5.344888210296631,0.9721845388412476,5.569436073303223
73,0.9833785891532898,5.6884989738464355,0.9721845388412476,6.399560928344727
74,0.979308009147644,6.29116153717041,0.9782903790473938,7.516646385192871
75,0.97947758436203,5.843416690826416,0.9891451597213745,5.77059268951416
76,0.9823608994483948,5.971679210662842,0.9796472191810608,6.377289772033691
77,0.9777815341949463,6.295190334320068,0.9715061187744141,9.778860092163086
78,0.982021689414978,6.134244441986084,0.9782903790473938,6.599995136260986
79,0.97947758436203,5.441783428192139,0.987109899520874,5.0626373291015625
80,0.9803256392478943,5.326413154602051,0.9721845388412476,7.085806846618652
81,0.9816824793815613,5.816090106964111,0.985753059387207,6.594705581665039
82,0.9838873744010925,5.261749267578125,0.985753059387207,5.929182529449463
83,0.9816824793815613,5.312441349029541,0.9830393195152283,4.848905563354492
84,0.9799864292144775,5.4130778312683105,0.9850746393203735,4.416802883148193
85,0.9827001094818115,5.3165602684021,0.9796472191810608,6.992063045501709
86,0.97947758436203,5.678586483001709,0.974219799041748,7.415460586547852
87,0.9837177991867065,5.091660022735596,0.9782903790473938,5.8733954429626465
88,0.977951169013977,5.719242095947266,0.985753059387207,3.9203548431396484
89,0.9808344841003418,5.498093128204346,0.9864314794540405,5.618329048156738
90,0.982021689414978,4.935669898986816,0.9789687991142273,6.488802433013916
91,0.9842265844345093,5.126075744628906,0.985753059387207,6.03809928894043
92,0.982021689414978,4.859716415405273,0.9850746393203735,4.126168251037598
93,0.9830393195152283,4.96865177154541,0.9803256392478943,6.758782863616943
94,0.9837177991867065,4.771271705627441,0.9708276987075806,7.871774196624756
95,0.9810040593147278,5.364123344421387,0.9823608994483948,5.870717525482178
96,0.9816824793815613,5.691138744354248,0.989823579788208,4.542873859405518
97,0.9821913242340088,5.234617710113525,0.9891451597213745,7.490528106689453
98,0.983208954334259,4.821183204650879,0.988466739654541,3.6032767295837402
99,0.9789687991142273,5.816227912902832,0.9715061187744141,7.0117669105529785
100,0.9821913242340088,5.5401434898376465,0.9830393195152283,6.2966485023498535
101,0.9827001094818115,5.5383195877075195,0.9877883195877075,4.295351505279541
102,0.9847354292869568,4.778482437133789,0.9823608994483948,7.057770729064941
103,0.9815129041671753,5.282525539398193,0.9789687991142273,5.537294864654541
104,0.9796472191810608,5.259963512420654,0.9701492786407471,5.911665439605713
105,0.9803256392478943,5.461985111236572,0.9810040593147278,6.649937629699707
106,0.9815129041671753,5.194974422454834,0.9830393195152283,6.471472263336182
107,0.983208954334259,5.095521926879883,0.9837177991867065,5.417107582092285
108,0.9825305342674255,5.751425266265869,0.9823608994483948,5.255105018615723
109,0.9852442145347595,4.638810157775879,0.9816824793815613,4.252796173095703
110,0.9837177991867065,4.717028617858887,0.9830393195152283,5.655508518218994
111,0.9840570092201233,5.023521423339844,0.9850746393203735,5.986329555511475
112,0.9837177991867065,5.370035171508789,0.9837177991867065,7.204702377319336
113,0.9838873744010925,4.787292003631592,0.9850746393203735,6.0525946617126465
114,0.984565794467926,4.900409698486328,0.9789687991142273,6.847692489624023
115,0.98439621925354,4.325549602508545,0.9850746393203735,4.41810941696167
116,0.981852114200592,4.73891544342041,0.9891451597213745,6.107180118560791
117,0.9833785891532898,5.295584201812744,0.9877883195877075,5.0594706535339355
118,0.9852442145347595,4.619386196136475,0.985753059387207,4.350217342376709
119,0.9840570092201233,4.7837958335876465,0.9905020594596863,3.6635289192199707
120,0.9815129041671753,5.225735187530518,0.9864314794540405,4.299251556396484
121,0.9840570092201233,4.843873500823975,0.9782903790473938,5.214430809020996
122,0.9874491095542908,4.714298248291016,0.988466739654541,6.004670143127441
123,0.985753059387207,4.868249416351318,0.974219799041748,7.783688068389893
124,0.983208954334259,4.935189723968506,0.9823608994483948,4.671673774719238
125,0.9816824793815613,5.359007835388184,0.987109899520874,5.130553722381592
126,0.9840570092201233,5.137759685516357,0.9837177991867065,5.442592620849609
127,0.9842265844345093,5.419704914093018,0.9850746393203735,4.891964435577393
128,0.984565794467926,4.986438274383545,0.988466739654541,4.059505462646484
129,0.9833785891532898,5.141332626342773,0.98439621925354,6.724398612976074
130,0.9849050045013428,5.109586238861084,0.987109899520874,4.966932773590088
131,0.983208954334259,5.4133405685424805,0.9796472191810608,4.833489894866943
132,0.9837177991867065,5.201947212219238,0.9816824793815613,6.553859233856201
133,0.985753059387207,4.391950607299805,0.9782903790473938,5.809081554412842
134,0.982021689414978,4.942042827606201,0.985753059387207,5.24472188949585
135,0.9840570092201233,4.269378662109375,0.98439621925354,5.445063591003418
136,0.985753059387207,5.080153942108154,0.9911804795265198,5.155785083770752
137,0.985753059387207,4.494410037994385,0.9911804795265198,4.033009052276611
138,0.9877883195877075,4.555793762207031,0.9837177991867065,4.567105293273926
139,0.9821913242340088,4.653604984283447,0.9823608994483948,6.0758233070373535
140,0.9821913242340088,4.9447832107543945,0.9803256392478943,7.732236862182617
141,0.9799864292144775,4.856510162353516,0.9782903790473938,6.390334606170654
142,0.98439621925354,4.932535171508789,0.9789687991142273,4.538383483886719
143,0.985922634601593,5.028248310089111,0.9911804795265198,4.5216803550720215
144,0.9849050045013428,4.568633556365967,0.9816824793815613,4.80378532409668
145,0.9842265844345093,4.7231340408325195,0.9837177991867065,4.589315891265869
146,0.9842265844345093,4.916907787322998,0.987109899520874,6.604459762573242
147,0.9881275296211243,4.139161109924316,0.9918588995933533,3.8534035682678223
148,0.9876187443733215,4.782783508300781,0.9925373196601868,4.267726421356201
